"","panelist","panel","year","url"
"307","Mgr. Martin Novák, Ph.D. (místopředseda)","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"308","doc. Mgr. Robert Antonín, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"309","Mgr. Alžběta Frank Danielisová, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"310","Mgr. Jana Grollová, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"311","doc. Mgr. Ondřej Chvojka, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"312","doc. Mgr. David Kalhous, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"313","PhDr. Lumír Poláček, CSc.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"314","Mgr. Jaroslav Svátek, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"315","PhDr. Ivo Štefan, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"316","RNDr. Petr Velemínský, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"317","Mgr. Ondřej Vodička, Ph.D.","Archeologie a starší dějiny do roku 1780 (Archeology and Pre-Modern History until 1780) - P405",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"318","doc. PhDr. Petr Dytrt, Ph.D. (předseda)","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"319","Mgr. Magda Ševčíková, Ph.D. (místopředsedkyně)","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"320","Mgr. Martin Bažil, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"321","PhDr. Petr Kitzler, Ph.D., DSc.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"322","doc. PhDr. Blanka Klímová, M.A., Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"323","Dr. František Kratochvíl, Ph.D., M.A.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"324","Mgr. Lucie Merhautová, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"325","prof. PhDr. Jan Radimský, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"326","PhDr. Pavel Štěpán, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"327","prof. PhDr. Daniela Urbanová, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"328","Mgr. Ondřej Vimr, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"329","doc. PhDr. Jan Wiendl, Ph.D.","Lingvistika a literární vědy (Linguistics and Literature) - P406",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"330","doc. RNDr. PhDr. Hana Voňková, Ph.D. et Ph.D. (předsedkyně)","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"331","Mgr. Jiří Lukavský, Ph.D. (místopředseda)","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"332","doc. Mgr. Ondřej Bezdíček, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"333","doc. Mgr. Cyril Brom, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"334","PhDr. Hana Georgi, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"335","doc. PhDr. Petr Hlaďo, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"336","prof. RNDr. Miroslav Janura, Dr.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"337","doc. PhDr. Dana Kasperová, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"338","doc. Mgr. Petr Knecht, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"339","doc. PhDr. Jan Šiška, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"340","doc. PhDr. Matúš Šucha, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"341","Mgr. Roman Švaříček, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"342","Mgr. Kateřina Zábrodská, Ph.D.","Psychologie, pedagogika (Psychology, Pedagogy) - P407",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"343","doc. Mgr. Ing. Radka Druláková, Ph.D. (předsedkyně)","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"344","JUDr. Jan Malíř, Ph.D. (místopředseda)","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"345","doc. JUDr. PhDr. Veronika Bílková, Ph.D., E.MA","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"346","JUDr. PhDr. Stanislav Balík, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"347","doc. Mats Rickard Braun, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"348","prof. JUDr. Jakub Handrlica, LL.M., Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"349","doc. PhDr. Roman Chytilek, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"350","prof. JUDr. Věra Kalvodová, Dr.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"351","doc. Mgr. Karel Kouba, M.A., Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"352","prof. PhDr. Michal Kubát, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"353","doc. Mgr. Pavel Maškarinec, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"354","prof. JUDr. Kateřina Ronovská, Ph.D.","Právní vědy, politologie (Juridical Science and Political Science) - P408",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"355","PhDr. Alena Volrábová, Ph.D. (předsedkyně)","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"356","doc. PhDr. Martin Flašar, Ph.D. (místopředseda)","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"357","prof. Ivan Foletti, M.A., Docteur es Lettres","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"358","PhDr. Kateřina Horníčková, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"359","doc. Mgr. Lada Hubatová–Vacková, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"360","Mgr. Petra Ježková, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"361","PhDr. Lenka Jungmannová, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"362","PhDr. Jan Klípa, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"363","PhDr. Martin Krummholz, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"364","doc. Mgr. Luboš Ptáček, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"365","prof. Matthew Rampley, B.A., Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"366","doc. PhDr. Hana Vlhová-Wörner, Ph.D.","Vědy o umění (Art Sciences) - P409",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"367","doc. PhDr. Andrea Pokludová, Ph.D. (předsedkyně)","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"368","doc. PhDr. Martin Jemelka, Ph.D. (místopředseda)","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"369","PhDr. Roman Doušek, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"370","prof. PhDr. Václav Horčička, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"371","doc. Mgr. Jiří Hutečka, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"372","prof. PhDr. Milena Lenderová, CSc.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"373","doc. Mgr. Denisa Nečasová, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"374","doc. PhDr. Miroslav Novotný, CSc.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"375","doc. Mgr. Martin Pelc, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"376","MA, MPhil Petr Roubal, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"377","doc. PhDr. Alice Velková, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"378","PhDr. Jiří Woitsch, Ph.D.","Moderní dějiny (od roku 1780) a etnologie (Modern History (since 1780) and Ethnology) - P410",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"379","RNDr. Kateřina Bišová, Ph.D. (předsedkyně)","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"380","prof. Ing. Petr Smýkal, Ph.D. (místopředseda)","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"381","prof. RNDr. Břetislav Brzobohatý, CSc.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"382","Mgr. Karel Doležal Dr., DSc.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"383","doc. RNDr. Jan Hejátko, Ph.D.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"384","prof. RNDr. David Honys, Ph.D.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"385","Mgr. Zdeněk Kubát, Ph.D.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"386","RNDr. Roman Matyášek, CSc.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"387","Ing. Martin Potocký, Ph.D.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"388","doc. RNDr. Petr Tarkowski, Ph.D.","Fyziologie a genetika rostlin, rostlinolékařství (Plant Physiology and Genetics, Plant Medicine) - P501",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"389","prof. Ing. Jaroslav Petr, DrSc. (předseda)","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"390","Ing. Jiří Plachý, CSc. (místopředseda)","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"391","doc. MVDr. Martin Anger, CSc.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"392","RNDr. Mgr. Tomáš Erban, Ph.D.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"393","prof. RNDr. Dalibor Kodrík, CSc.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"394","doc. RNDr. Kateřina Komrsková, Ph.D.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"395","prof. MVDr. Ivo Pavlík, CSc.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"396","prof. Ing. Barbora Szotáková, Ph.D.","Fyziologie a genetika živočichů, veterinární lékařství (Animal Physiology and Genetics, Veterinary Medicine) - P502",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"397","prof. RNDr. Luděk Bláha, Ph.D. (předseda)","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"398","RNDr. Tomáš Řezanka, CSc., DSc. (místopředseda)","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"399","prof. Ing. Tomáš Brányik, Ph.D.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"400","prof. Ing. Jiří Kopáček, Ph.D.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","prof. RNDr. Martin Mihaljevič, CSc.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","RNDr. Martin Novák, CSc., MSc.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"403","RNDr. Pavel Rössner, Ph.D.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"404","prof. RNDr. Jan Vondráček, Ph.D.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"405","doc. Ing. Vladimír Žlábek, Ph.D.","Potravinářství, ekotoxikologie a environmentální chemie (Food technology, Ecotoxicology and Environmental Chemistry) - P503",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"406","doc. RNDr. Tereza Zádorová, Ph.D. (předsedkyně)","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"407","Mgr. Petr Kohout, Ph.D. (místopředseda)","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"408","Ing. Jaroslava Frouzová, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"409","Mgr. MgA. Radim Hédl, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"410","Ing. David Janík, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"411","prof. RNDr. Zuzana Münzbergová, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"412","prof. RNDr. Karel Prach, CSc.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"413","doc. RNDr. Pavel Saska, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"414","RNDr. Alena Ševců, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"415","prof. Ing. Bc. Ondřej Uhlík, Ph.D.","Péče o krajinu, lesnictví a půdní biologie, ekologie ekosystémů (Landscape Management, Forestry and Soil Biology, Ecosystem Ecology) - P504",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"416","prof. Ing. Pavel Kozák, Ph.D. (předseda)","Ekologie živočichů a rostlin (Animal and Plant Ecology) - P505",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"417","doc. Mgr. Otmar Urban, Ph.D. (místopředseda)","Ekologie živočichů a rostlin (Animal and Plant Ecology) - P505",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"418","prof. Mgr. Tomáš Albrecht, Ph.D.","Ekologie živočichů a rostlin (Animal and Plant Ecology) - P505",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
