"","panelist","panel","year","url"
"113","Mgr. Ing. Oleg Heczko, Dr. ","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"114","RNDr. Kateřina Kůsová, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"115","doc. RNDr. Petr Kužel, Ph.D. ","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"116","doc. Mgr. Martin Setvín, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"117","Ing. Alexander B. Shick, CSc., DSc.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"118","doc. Ing. Vladimír Scholtz, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"119","Mgr. Martin Švec, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"120","doc. RNDr. Jakub Pšenčík, Ph.D. (předseda)","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"121","doc. RNDr. Robert Vácha, Ph.D. (místopředseda)","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"122","prof. Lukasz Cwiklik, Ph.D., DSc.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"123","doc. RNDr. Lenka Hanyková, Dr. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"124","Mgr. Oleg Lunov, Ph.D.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"125","doc. dr. rer. nat. Mgr. Tomáš Mančal, Ph.D.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"126","prof. RNDr. Tomáš Opatrný, Dr. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"127","doc. RNDr. Jan Řezáč, Ph.D. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"128","Mgr. Ota Samek, Dr. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"129","prof. RNDr. Viktor Kanický, DrSc. (předseda)","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"130","prof. RNDr. Petr Solich, CSc. (místopředseda)","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"131","prof. RNDr. Vojtěch Adam, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"132","doc. RNDr. Josef Cvačka, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"133","doc. RNDr. Miroslav Fojta, CSc.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"134","RNDr. Jan Langmaier, CSc. ","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"135","doc. Ing. Miroslav Lísa, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"136","doc. RNDr. Jan Petr, Ph.D. ","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"137","Ing. Radek Pohl, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"138","prof. Mgr. Jan Preisler, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"139","prof. Ing. Pavel Lhoták, CSc. (předseda)","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"140","prof. PharmDr. Petr Zimčík, Ph.D. (místopředseda)","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"141","Ing. Petr Beier, Ph.D. ","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"142","RNDr. Tomáš Etrych, Ph.D., DSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"143","RNDr. Bohumír Grüner, CSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"144","prof. RNDr. Petr Hermann, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"145","prof. RNDr. Petr Klán, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"146","prof. RNDr. Martin Kotora, CSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"147","prof. Ing. Aleš Růžička, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"148","prof. RNDr. Petr Štěpnička, Ph.D., DSc., FRSC ","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"149","doc. RNDr. Pavel Matějíček, Ph.D. (předseda)","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"150","doc. Mgr. Michal Straka, Ph.D. (místopředseda)","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"151","RNDr. Drahomír Hnyk, CSc., DSc. ","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"152","doc. Ing. Pavel Jelínek, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"153","Ing. Libor Juha, CSc.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"154","prof. RNDr. Radek Marek, Ph.D. ","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"155","RNDr. Martin Srnec, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"156","Ing. Elena Tomšík, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"157","doc. RNDr. Filip Uhlík, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"158","doc. Ing. Michal Dohnal, Ph.D. (předseda)","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"159","doc. RNDr. Hana Čížková, Ph.D. (místopředsedkyně)","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"160","prof. RNDr. Tomáš Fischer, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"161","M.Sc. Dr. Asa Gholizadeh, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"162","doc. RNDr. Radan Huth, DrSc. ","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"163","RNDr. Jan Klimeš, Ph.D. ","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"164","Ing. Ivana Kolmašová, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"165","prof. RNDr. Jakub Langhammer, Ph.D. ","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"166","prof. Ing. Pavel Novák, Ph.D. ","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"167","doc. RNDr. Petr Pišoft, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"168","prof. RNDr. Vojtěch Ettler, Ph.D. (předseda)","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"169","doc. RNDr. Jiří Kvaček, CSc. (místopředseda)","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"170","doc. RNDr. Jiří Bruthans, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"171","doc. Ing. Barbora Doušová, CSc. ","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"172","doc. Ing. Jakub Jirásek, Ph.D. ","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"173","prof. RNDr. Michael Komárek, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"174","RNDr. Zuzana Roxerová, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"175","prof. RNDr. Karel Schulmann CSc.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"176","RNDr. Ladislav Slavík, CSc.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"177","prof. RNDr. Tomáš Obšil, Ph.D. (předseda)","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"178","Mgr. Leoš Valášek, Dr. rer. nat., DSc. (místopředseda)","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"179","doc. RNDr. Karel Berka, Ph.D,","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"180","RNDr. Jiří Hejnar, CSc.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"181","doc. Mgr. Jan Paleček, Dr. rer.nat","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"182","Mgr. Jan Ševčík, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"183","prof. Mgr. Richard Štefl, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"184","doc. Mgr. Roman Tůma, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"185","Ing. Václav Veverka, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"186","doc. RNDr. Jiří Vondrášek, CSc.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"187","doc. Mgr. Lukáš Kubala, Ph.D. (předseda)","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"188","doc. MUDr. Helena Žemličková, Ph.D. (místopředsedkyně)","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"189","Mgr. et Mgr. Evžen Bouřa, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"190","doc. RNDr. Monika Dolejská, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"191","prof. RNDr. Ivan Hirsch, CSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"192","prof. M.Sc. Vjačeslav Jurčenko, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"193","prof. Ing. Peter Šebo, CSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"194","prof. MUDr. Anna Šedivá, DSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"195","prof. RNDr. Jan Tachezy, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"196"," ","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"197","doc. RNDr. Marcela Buchtová, Ph.D. (předsedkyně)","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"198","doc. Ing. Martin Pšenička, Ph.D. (místopředseda)","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"199","doc. Alexander William Bruce, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"200","doc. RNDr. Marie Hubálek Kalbáčová, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"201","doc. RNDr. Petr Mlejnek, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Mgr. Jakub Rohlena, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Mgr. Vladimír Rotrekl, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Ing. Andrej Šušor, PhD","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Mgr. Michaela Tencerová, Ph.D.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","prof. RNDr. Viktor Žárský, CSc.","Buněčná, vývojová a evoluční biologie (Cell, Developmental and Evolutionary Biology) - P303",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","prof. Ing. Miroslav Strnad, DSc. (předseda)","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","prof. MUDr. Mgr. Zbyněk Tonar, Ph.D. (místopředseda)","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","doc. MUDr. Jan Bouček, Ph.D.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","prof. MUDr. Roman Hájek, CSc.","Nádorová biologie, experimentální onkologie, morfologické obory a patologie (Tumor Biology, Experimental Oncology, Morphological Disciplines and Pathology) - P304",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
