"panel_code","panel_name","first_name","last_name","titles","member_type","affiliation","year","url"
"107","Kovové materiály – příprava a vlastnosti","Ivan","Křupka","prof. Ing. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Ivo","Dlouhý","prof. Ing. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Ing","Berenika","prof. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Jaromír","Kopeček","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Ludmila","Kučerová","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Alena","Michalcová","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Ivo","Szurman","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","Kovové materiály – příprava a vlastnosti","Monika","Vilémová","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Martin","Kalbáč","doc. RNDr. Ing. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Martin","Weiter","prof. Ing. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Klára","Částková","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Miroslav","Černík","prof. Dr. Ing. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Matej","Daniel","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Petra","Ecorchard","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Jiří","Houška","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Zdeněk","Chlup","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Libor","Kvítek","doc. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Jan","Mrázek","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Miroslav","Mrlík","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Vladimíra","Novotná","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Petr","Praus","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Vladimír","Proks","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Martin","Pumera","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","Materiálové vědy a inženýrství","Petr","Slepička","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Daniel","Kráľ","prof. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Vítězslav","Kala","Mgr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Karel","Hron","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Ondřej","Klíma","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Barbora","Kozlíková","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Ondřej","Krejcar","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Bohdan","Maslowski","prof. RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Marcin","Pilipczuk","Dr. hab. NA","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Milan","Pokorný","doc. Mgr. Ph.D","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Jan","Swart","M. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Jiří","Šíma","doc. RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","Matematika a informatika","Pavel","Šťovíček","prof. Ing. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Juraj","Fedor","Mgr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Miloslav","Zejda","doc. RNDr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Martina","Boháčová","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Michal","Dovčiak","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Martin","Ferus","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Michal","Malinský","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Petr","Marek","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Jiří","Mareš","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Jan","Schee","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Karel","Šafařík","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Jana","Šafránková","prof. RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Jaderná a částicová fyzika, astronomie a astrofyzika","Marek","Wolf","doc. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Radek","Plašil","doc. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Čestmír","Drašar","prof. Ing. Dr.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Zdeněk","Bonaventura","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Radim","Filip","prof. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Roman","Grill","prof. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Oleg","Heczko","Mgr. Ing. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Kateřina","Kůsová","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Petr","Kužel","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Martin","Setvín","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Alexander","Shick","Ing. B. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Vladimír","Scholtz","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot","Martin","Švec","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Jakub","Pšenčík","doc. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Robert","Vácha","doc. RNDr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Lukasz","Cwiklik","prof. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Lenka","Hanyková","doc. RNDr. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Oleg","Lunov","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Tomáš","Mančal","doc. dr. rer. nat. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Tomáš","Opatrný","prof. RNDr. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Jan","Řezáč","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","Biofyzika, makromolekulární fyzika a optika","Ota","Samek","Mgr. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Viktor","Kanický","prof. RNDr. DrSc.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Petr","Solich","prof. RNDr. CSc.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Vojtěch","Adam","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Josef","Cvačka","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Miroslav","Fojta","doc. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Jan","Langmaier","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Miroslav","Lísa","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Jan","Petr","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Radek","Pohl","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a","Jan","Preisler","prof. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Pavel","Lhoták","prof. Ing. CSc.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Petr","Zimčík","prof. PharmDr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Petr","Beier","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Tomáš","Etrych","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Bohumír","Grüner","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Petr","Hermann","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Petr","Klán","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Martin","Kotora","prof. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Aleš","Růžička","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Chemické a biochemické přeměny","Petr","Štěpnička","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Pavel","Matějíček","doc. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Michal","Straka","doc. Mgr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Drahomír","Hnyk","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Pavel","Jelínek","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Libor","Juha","Ing. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Radek","Marek","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Martin","Srnec","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Elena","Tomšík","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","Chemická fyzika a fyzikální chemie","Filip","Uhlík","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Michal","Dohnal","doc. Ing. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Hana","Čížková","doc. RNDr. Ph.D.","místopředsedkyně",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Tomáš","Fischer","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Asa","Gholizadeh","M. Sc. Dr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Radan","Huth","doc. RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Jan","Klimeš","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Ivana","Kolmašová","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Jakub","Langhammer","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Pavel","Novák","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika","Petr","Pišoft","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Vojtěch","Ettler","prof. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Jiří","Kvaček","doc. RNDr. CSc.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Jiří","Bruthans","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Barbora","Doušová","doc. Ing. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Jakub","Jirásek","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Michael","Komárek","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Zuzana","Roxerová","RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Karel","Schulmann","prof. RNDr. CSc. NA","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","Geochemie, geologie a mineralogie, hydrogeologie","Ladislav","Slavík","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Tomáš","Obšil","prof. RNDr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Leoš","Valášek","Mgr. Dr. rer. nat.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Karel","Berka","doc. RNDr. Ph.D","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Jiří","Hejnar","RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Jan","Paleček","doc. Mgr. Dr. rer.nat","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Jan","Ševčík","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
